customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C1537,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),70.3,3796.2,Yes
C1538,Female,0,No,Yes,3,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,27.65,82.95,No
C1539,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,101.05,1414.7,Yes
C1540,Female,0,Yes,Yes,21,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),60.04,1260.84,No
C1541,Male,0,Yes,No,25,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),79.2,1980.0,No
C1542,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.37,5990.27,No
C1543,Male,1,No,No,33,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),97.03,3201.99,No
C1544,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.69,3604.43,No
C1545,Male,1,No,Yes,46,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),81.23,3736.58,Yes
C1546,Male,0,No,No,30,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,71.12,2133.6,No
C1547,Female,1,No,Yes,69,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,80.62,5562.78,No
C1548,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),63.31,1012.96,No
C1549,Female,0,Yes,No,2,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.19,194.38,Yes
C1550,Female,1,Yes,No,53,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,100.67,5335.51,Yes
C1551,Male,1,No,Yes,47,No,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.74,3324.78,No
C1552,Female,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),32.96,593.28,Yes
C1553,Male,0,No,No,62,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),56.1,3478.2,Yes
C1554,Female,0,No,Yes,11,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,103.67,1140.37,No
C1555,Female,0,No,No,18,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.51,2007.18,No
C1556,Female,0,No,No,11,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,45.24,497.64,No
C1557,Female,1,No,Yes,13,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),113.99,1481.87,Yes
C1558,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.22,2403.44,No
C1559,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,111.73,5586.5,No
C1560,Female,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.41,5216.86,No
C1561,Male,0,No,No,61,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.49,4238.89,Yes
C1562,Male,0,No,No,5,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),114.96,574.8,No
C1563,Male,0,Yes,No,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,74.03,3257.32,No
C1564,Female,0,Yes,No,8,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.65,453.2,No
C1565,Male,0,No,No,68,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),100.64,6843.52,No
C1566,Male,1,No,No,45,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.07,1308.15,No
C1567,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),40.1,2165.4,No
C1568,Female,1,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,39.75,1629.75,Yes
C1569,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),81.45,2199.15,No
C1570,Female,0,Yes,No,49,No,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),90.31,4425.19,No
C1571,Male,0,No,No,60,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.42,6205.2,No
C1572,Male,0,Yes,Yes,12,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),109.79,1317.48,No
C1573,Male,0,Yes,Yes,62,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,107.25,6649.5,No
C1574,Male,0,No,No,52,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),87.56,4553.12,No
C1575,Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,111.31,667.86,No
C1576,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,46.11,3089.37,No
C1577,Female,0,No,No,12,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.98,1103.76,No
C1578,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,25.82,1110.26,No
C1579,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,30.77,276.93,No
C1580,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.06,574.84,No
C1581,Female,0,No,Yes,46,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.47,1309.62,Yes
C1582,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.5,5592.0,No
C1583,Male,0,No,No,49,Yes,No phone service,No,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.56,3212.44,No
C1584,Male,0,Yes,Yes,24,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.48,2651.52,No
C1585,Female,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.62,3930.58,No
C1586,Female,0,No,Yes,3,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.37,268.11,Yes
C1587,Male,1,Yes,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,50.81,3099.41,No
C1588,Female,0,No,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),114.97,2414.37,No
C1589,Female,1,No,Yes,44,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,21.56,948.64,No
C1590,Female,0,No,Yes,65,Yes,No,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.14,5794.1,Yes
C1591,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.94,2068.92,Yes
C1592,Male,0,No,No,29,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,98.39,2853.31,No
C1593,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),102.41,6042.19,No
C1594,Male,1,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),48.51,3007.62,No
C1595,Female,0,No,Yes,16,Yes,No,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),64.09,1025.44,No
C1596,Female,0,Yes,No,36,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,No,Mailed check,31.89,1148.04,No
C1597,Female,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,56.39,1296.97,Yes
C1598,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.86,697.82,Yes
C1599,Female,0,No,No,27,Yes,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.43,2630.61,No
C1600,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No,No,No,Yes,No,Two year,No,Credit card (automatic),115.21,0.0,No
C1601,Female,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),89.49,5906.34,Yes
C1602,Female,1,No,No,45,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.65,4529.25,No
C1603,Male,0,Yes,Yes,33,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,70.37,2322.21,Yes
C1604,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,37.55,262.85,Yes
C1605,Female,0,No,No,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.52,457.6,No
C1606,Male,1,No,No,34,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Credit card (automatic),48.53,1650.02,No
C1607,Female,1,No,No,46,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.87,2984.02,No
C1608,Female,0,Yes,No,18,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,No,Electronic check,109.87,1977.66,Yes
C1609,Female,0,Yes,No,53,No,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.04,2970.12,No
C1610,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,47.52,1330.56,No
C1611,Male,1,Yes,Yes,0,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),21.23,0.0,Yes
C1612,Female,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,89.55,3402.9,No
C1613,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,39.95,519.35,No
C1614,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),83.22,83.22,Yes
C1615,Female,0,No,No,9,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,55.39,498.51,No
C1616,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,98.34,1966.8,Yes
C1617,Male,0,No,No,37,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,108.77,4024.49,Yes
C1618,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),42.04,2984.84,No
C1619,Male,1,No,Yes,15,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Mailed check,98.82,1482.3,No
C1620,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,33.59,134.36,No
C1621,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,32.37,420.81,No
C1622,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.7,1357.4,No
C1623,Male,1,No,Yes,14,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),51.1,715.4,No
C1624,Female,0,Yes,No,23,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),118.69,2729.87,No
C1625,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),100.01,6900.69,No
C1626,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),108.8,2937.6,No
C1627,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,31.87,1434.15,No
C1628,Female,0,No,No,49,Yes,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.82,4450.18,No
C1629,Male,0,No,No,9,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.64,716.76,Yes
C1630,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.12,478.04,Yes
C1631,Male,0,Yes,No,29,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),98.95,2869.55,No
C1632,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),105.09,3467.97,No
C1633,Male,1,No,Yes,0,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,111.24,0.0,Yes
C1634,Male,0,Yes,Yes,46,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Credit card (automatic),113.86,5237.56,No
C1635,Female,0,Yes,No,21,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),29.0,609.0,No
C1636,Male,0,No,No,23,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),107.98,2483.54,No
C1637,Male,0,Yes,Yes,43,No,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.43,4920.49,No
C1638,Female,0,Yes,No,68,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),88.46,6015.28,No
C1639,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),36.75,2278.5,No
C1640,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,58.89,4122.3,No
C1641,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),27.19,788.51,No
C1642,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18.43,147.44,No
C1643,Male,1,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),111.85,1677.75,No
C1644,Female,0,No,Yes,24,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,117.18,2812.32,No
C1645,Male,0,No,Yes,21,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,111.77,2347.17,No
C1646,Male,0,No,No,14,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.9,614.6,No
C1647,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,81.35,813.5,No
C1648,Female,0,Yes,No,13,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.97,896.61,Yes
C1649,Female,0,Yes,Yes,47,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,68.6,3224.2,No
C1650,Male,0,Yes,Yes,35,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),61.69,2159.15,No
C1651,Female,0,No,Yes,2,Yes,No,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,114.0,228.0,Yes
C1652,Male,1,Yes,No,40,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,98.67,3946.8,No
C1653,Female,0,No,No,60,Yes,No,No,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,104.38,6262.8,No
C1654,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.53,645.9,Yes
C1655,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,60.02,1320.44,No
C1656,Female,0,No,No,19,Yes,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.99,1500.81,No
C1657,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),85.19,2300.13,No
C1658,Male,1,Yes,Yes,20,Yes,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.28,2185.6,No
C1659,Male,0,Yes,No,66,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,35.03,2311.98,Yes
C1660,Male,0,Yes,No,71,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,27.18,1929.78,No
C1661,Female,0,No,No,24,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),109.11,2618.64,No
C1662,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),69.68,4598.88,No
