customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C1614,0,0,0,0,1,1,0,83.22,83.22,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,0
C1615,0,0,0,0,9,1,0,55.39,498.51,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
C1616,1,0,1,1,20,1,0,98.34,1966.8,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,0
C1617,1,0,0,0,37,1,1,108.77,4024.49,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,0
C1618,1,0,1,0,71,1,0,42.04,2984.84,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,0
C1619,1,1,0,1,15,0,0,98.82,1482.3,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0
C1620,1,0,1,0,4,1,1,33.59,134.36,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0
C1621,1,0,1,0,13,1,0,32.37,420.81,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,0
C1622,1,0,1,0,22,1,1,61.7,1357.4,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
C1623,1,1,0,1,14,0,0,51.1,715.4,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,0
C1624,0,0,1,0,23,1,0,118.69,2729.87,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0
C1625,1,0,0,0,69,1,0,100.01,6900.69,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,0
C1626,1,0,1,1,27,1,0,108.8,2937.6,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,0
C1627,1,0,1,0,45,1,1,31.87,1434.15,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
C1628,0,0,0,0,49,1,0,90.82,4450.18,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
C1629,1,0,0,0,9,1,1,79.64,716.76,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0
C1630,0,0,1,1,17,1,1,28.12,478.04,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0
C1631,1,0,1,0,29,1,0,98.95,2869.55,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,0
C1632,1,0,1,0,33,1,1,105.09,3467.97,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
C1633,1,1,0,1,0,0,0,111.24,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,0
C1634,1,0,1,1,46,1,0,113.86,5237.56,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0
C1635,0,0,1,0,21,1,0,29.0,609.0,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,0
C1636,1,0,0,0,23,1,0,107.98,2483.54,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0
C1637,1,0,1,1,43,0,0,114.43,4920.49,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0
C1638,0,0,1,0,68,1,0,88.46,6015.28,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,0
C1639,0,0,0,0,62,1,1,36.75,2278.5,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
C1640,0,0,1,1,70,1,0,58.89,4122.3,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,0
C1641,0,0,1,0,29,1,0,27.19,788.51,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
C1642,0,1,1,0,8,1,1,18.43,147.44,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0
C1643,1,1,0,1,15,1,0,111.85,1677.75,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
C1644,0,0,0,1,24,0,1,117.18,2812.32,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0
C1645,1,0,0,1,21,1,1,111.77,2347.17,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,0
C1646,1,0,0,0,14,1,1,43.9,614.6,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
C1647,0,0,1,1,10,1,0,81.35,813.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
C1648,0,0,1,0,13,1,1,68.97,896.61,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C1649,0,0,1,1,47,1,0,68.6,3224.2,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,0
C1650,1,0,1,1,35,1,0,61.69,2159.15,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,0
C1651,0,0,0,1,2,1,1,114.0,228.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,0
C1652,1,1,1,0,40,1,1,98.67,3946.8,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,0
C1653,0,0,0,0,60,1,0,104.38,6262.8,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
C1654,0,0,0,1,30,1,0,21.53,645.9,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,0
C1655,0,0,1,0,22,1,1,60.02,1320.44,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
C1656,0,0,0,0,19,1,1,78.99,1500.81,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
C1657,0,0,0,0,135,1,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
C1658,1,1,1,1,20,1,0,109.28,2185.6,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0
C1659,1,0,1,0,66,1,1,35.03,2311.98,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,0
C1660,1,0,1,0,71,1,0,27.18,1929.78,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C1661,0,0,0,0,24,1,0,109.11,2618.64,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,0
C1662,1,0,0,0,66,1,1,69.68,4598.88,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,0
C1663,1,0,1,1,61,0,0,73.0,4453.0,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,0
C1664,0,0,0,0,5,1,0,108.78,543.9,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
C1665,0,1,1,0,35,1,1,94.48,3306.8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
C1666,0,0,1,0,47,1,0,92.54,4349.38,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0
C1667,0,0,1,0,30,1,0,36.97,1109.1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,0
C1668,0,0,1,1,32,1,0,81.38,2604.16,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
C1669,1,1,1,0,35,1,0,63.91,2236.85,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,0
C1670,0,0,1,1,245,1,1,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,1
C1671,0,0,1,0,21,1,0,76.72,1611.12,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
C1672,0,0,0,0,42,1,0,20.68,868.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
C1673,1,0,1,0,17,1,0,53.08,902.36,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,0
C1674,0,0,0,1,64,1,1,64.7,4140.8,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
C1675,0,0,0,0,6,0,1,69.02,414.12,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0
C1676,0,0,0,1,4,1,1,28.15,112.6,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,0
C1677,1,0,1,0,2,1,0,109.65,219.3,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0
C1678,0,0,0,0,25,1,1,52.1,1302.5,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
C1679,0,1,1,1,43,1,0,67.92,2920.56,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,0
C1680,0,1,1,0,70,1,0,85.7,5999.0,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
C1681,1,0,0,0,32,1,1,91.35,2923.2,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,0
C1682,0,0,1,1,65,1,0,0.0,0.0,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,1
C1683,0,0,0,1,130,1,1,0.0,0.0,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,1
C1684,1,1,1,1,9,1,1,39.15,352.35,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0
C1685,0,0,0,1,33,1,1,34.84,1149.72,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,0
C1686,1,0,0,0,52,1,0,42.9,2230.8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,0
C1687,0,0,0,0,2,1,1,79.57,159.14,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0
C1688,1,0,0,0,55,1,0,72.65,3995.75,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
C1689,0,0,0,1,16,1,0,35.2,563.2,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
C1690,0,0,1,0,48,0,1,87.51,4200.48,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0
C1691,0,1,1,0,58,1,1,24.5,1421.0,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,0
C1692,0,0,1,0,55,1,0,110.78,6092.9,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,0
C1693,0,1,0,1,48,1,0,75.75,3636.0,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,0
C1694,1,0,0,1,49,1,0,78.22,3832.78,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
C1695,1,0,0,0,13,1,1,47.16,613.08,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,0
C1696,0,1,0,0,9,1,1,70.19,631.71,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
C1697,0,0,1,1,27,1,0,61.48,1659.96,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
C1698,1,0,0,0,43,1,1,114.98,4944.14,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
C1699,1,0,0,0,220,1,1,0.0,0.0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
C1700,0,0,1,0,55,1,1,64.79,3563.45,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0
C1701,0,0,1,1,22,1,1,98.73,2172.06,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,0
C1702,1,0,0,0,62,1,1,73.55,4560.1,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
C1703,1,0,1,1,32,1,1,75.65,2420.8,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,0
C1704,1,0,0,0,17,1,0,110.94,1885.98,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,0
C1705,0,0,0,1,260,1,0,0.0,0.0,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1
C1706,1,0,0,1,9,1,1,18.21,163.89,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
